ClosedProbability,StrutThinning,StrutDiameter,LowerBoundStrutDiameter,UpperBoundStrutDiameter,FaceThickness,LowerBoundFaceThickness,UpperBoundFaceThickness,SorE,ObjectDiameter1,LBOD1,HBOD1,OB2,LBOD2,HBOD2,OB3,LBOD3,HBOD3,Porosity,SolidVolumeFraction,NumberOfGadObjects,Mass,Density,GrammageXDirection,GrammageYDirectionn,GrammageZDirection,SVFMeanValue,XDirImageSize,GrammageMinimalValueX,GrammageMaximalValueX,GrammageStandardDeviationX,GrammageMeanValueX,YDirImageSize,GrammageMinimalValueY,GrammageMaximalValueY,GrammageStandardDeviationY,GrammageMeanValueY,ZDirImageSize,GrammageMinimalValueZ,GrammageMaximalValueZ,GrammageStandardDeviationZ,GrammageMeanValueZ,MediumChordLengthX1,MediumChordLengthY1,MediumChordLengthZ1,MediumChordLength+X+Y1,MediumChordLength-X+Y1,MediumChordLength+X+Z1,MediumChordLength-X+Z1,MediumChordLength+Y+Z1,MediumChordLength-Y+Z1,MediumChordLength+X+Y+Z1,MediumChordLength-X+Y+Z1,MediumChordLength+X-Y+Z1,MediumChordLength+X+Y-Z1,MediumChordLengthX2,MediumChordLengthY2,MediumChordLengthZ2,MediumChordLength+X+Y2,MediumChordLength-X+Y2,MediumChordLength+X+Z2,MediumChordLength-X+Z2,MediumChordLength+Y+Z2,MediumChordLength-Y+Z2,MediumChordLength+X+Y+Z2,MediumChordLength-X+Y+Z2,MediumChordLength+X-Y+Z2,MediumChordLength+X+Y-Z2,NumberOfCountedComponents,NumberOfMaterialComponents,NumberOfPoreComponents,PoreMaterialIDs,MinimalComponentVolume,MaximalComponentVolume,MeanComponentVolume,MeanNumberOf2DComponentsXDirection,MeanNumberOf2DComponentsYDirection,MeanNumberOf2DComponentsZDirection,NumberOfVoxelSurfaces,SurfaceArea,SpecificSurfaceArea,SurfaceArea,SpecificSurfaceArea,Number of voxel edges in x-direction,Number of voxel edges in y-direction,Number of voxel edges in z-direction,Total length of three phase contact edges,Volume1,VolumeFraction1,SurfaceArea1,SpecificSurfaceArea1,IntegralMean1,SpecificIntegralMean1,IntegralTotal1,SpecificIntegralTotal1,EulerCharacteristic61,EulerCharacteristic261,Volume2,VolumeFraction2,SurfaceArea2,SpecificSurfaceArea2,IntegralMean2,SpecificIntegralMean2,IntegralTotal2,SpecificIntegralTotal2,EulerCharacteristic62,EulerCharacteristic262,Diameter1,Diameter2,Diameter3,Length1,Length2,Length3,Maximum Particle Diameter-um1,Maximum Particle Diameter-voxel1,Path Length-um1,Path Length-voxel1,Maximum Particle Diameter-um2,Maximum Particle Diameter-voxel2,Path Length-um2,Path Length-voxel2,Maximum Particle Diameter-um3,Maximum Particle Diameter-voxel3,Path Length-um3,Path Length-voxel3,OutflowMinTortuosity,OutflowMaxTortuosity,OutflowMeanTortuosity,OutflowMinPathLength,OutflowMaxPathLength,OutflowMeanPathLength,c11,c22,c33
1,0.8,0,0.000006,0,0,0.000006,0,0,0,0.00004,0,0,0,0,0,0,0,0.648394768,0.351605232,11140,1.48338E-08,949.3657709,0.237341443,0.237341443,0.237341443,0.351605232,500,83.85,554.7,62.2814581,226.7853746,500,95.46,483.75,62.07350934,226.7853746,500,95.46,503.1,60.98969421,226.7853746,3.48797E-06,3.47847E-06,3.48616E-06,3.49546E-06,3.50386E-06,3.51523E-06,3.49604E-06,3.5071E-06,3.49546E-06,3.53182E-06,3.53384E-06,3.52277E-06,3.50818E-06,1.07427E-05,1.07625E-05,1.07903E-05,1.07257E-05,1.07323E-05,1.08333E-05,1.06735E-05,1.06973E-05,1.07934E-05,1.07271E-05,1.07987E-05,1.07137E-05,1.07594E-05,1,1,235,0,5.49E-12,5.49E-12,5.49E-12,1,1,1,9388138,2.34703E-06,150210.208,1.56985E-06,100470.095,90,111,128,0.0001645,3.14E-13,0.020074672,3.57836E-07,22901.50119,0.125998144,8.06E+09,-17495.52949,-1.12E+15,-1392,-1400,5.18E-12,0.33153056,1.92761E-06,123367.2738,-0.19801323,-1.27E+10,-22228.86242,-1.42E+15,-1769,-1162,6.7082E-06,6.7082E-06,6.7082E-06,0.000312618,0.000332936,0.000344891,6.7082,13.4164,312.618,625.236,6.7082,13.4164,332.936,665.871,6.7082,13.4164,344.891,689.783,1.022810578,1.122176886,1.073483825,0.000255703,0.000280544,0.000268371,7.587663437,7.579734314,7.584863664
1,0.8,0,0.000006,0,0,0.000006,0,0,0,0.00003,0,0,0,0,0,0,0,0.553259864,0.446740136,25850,1.88475E-08,1206.238574,0.301559644,0.301559644,0.301559644,0.446740136,500,121.26,535.35,62.01907484,288.1473877,500,129,571.47,58.89907521,288.1473877,500,130.29,558.57,61.19552527,288.1473877,3.55758E-06,3.55067E-06,3.55502E-06,3.5686E-06,3.57338E-06,3.56916E-06,3.57628E-06,3.5726E-06,3.57008E-06,3.59318E-06,3.59823E-06,3.5975E-06,3.59526E-06,1.03478E-05,1.03325E-05,1.03388E-05,1.03212E-05,1.02894E-05,1.02807E-05,1.02952E-05,1.031E-05,1.03316E-05,1.03071E-05,1.02929E-05,1.03262E-05,1.03204E-05,1,1,555,0,6.98E-12,6.98E-12,6.98E-12,1.008,1.016,1.002,11219252,2.80481E-06,179508.032,1.88006E-06,120323.6057,219,236,222,0.0003385,5.49E-13,0.035149672,6.14204E-07,39309.06391,0.208492115,1.33E+10,-40358.99362,-2.58E+15,-3212,-3240,6.43E-12,0.411590464,2.49412E-06,159623.7803,-0.329429259,-2.11E+10,-49359.65658,-3.16E+15,-3928,-2676,6.7082E-06,6.7082E-06,6.7082E-06,0.000318382,0.000320879,0.000321617,6.7082,13.4164,318.382,636.764,6.7082,13.4164,320.879,641.757,6.7082,13.4164,321.617,643.234,1.015354633,1.1028651,1.055416942,0.000253839,0.000275716,0.000263854,9.988824282,9.97332745,9.982081409
1,0.8,0,0.000002,0,0,0.000002,0,0,0,0.00006,0,0,0,0,0,0,0,0.913082664,0.086917336,3384,3.66695E-09,234.6846298,0.058671157,0.058671157,0.058671157,0.086917336,500,20.64,273.48,28.73257874,56.06168172,500,20.64,288.96,27.08219707,56.06168172,500,20.64,375.39,30.00592763,56.06168172,1.2337E-06,1.23943E-06,1.25172E-06,1.34393E-06,1.33219E-06,1.31743E-06,1.31971E-06,1.32784E-06,1.32281E-06,1.3941E-06,1.40148E-06,1.40475E-06,1.39768E-06,3.87125E-06,3.89578E-06,3.94521E-06,4.00419E-06,3.95025E-06,3.889E-06,3.89223E-06,3.93557E-06,3.91984E-06,3.89475E-06,3.93529E-06,3.94388E-06,3.87848E-06,1,1,70,0,1.36E-12,1.36E-12,1.36E-12,1,1,1,7880110,1.97003E-06,126081.76,1.3141E-06,84102.67923,7166,7352,7591,0.0110545,1.86E-14,0.001190312,5.58006E-08,3571.240668,0.063090217,4.04E+09,86271.27586,5.52E+15,6865,1867,1.34E-12,0.085727024,1.36701E-06,87488.56576,-0.08435416,-5.40E+09,-102204.9102,-6.54E+15,-8133,5246,2.23607E-06,2.23607E-06,2.23607E-06,0.000290712,0.000296774,0.000300003,2.23607,4.47214,290.712,581.424,2.23607,4.47214,296.774,593.548,2.23607,4.47214,300.003,600.006,1.035294414,1.197420597,1.116341352,0.000258824,0.000299355,0.000279085,1.60342793,1.607784614,1.615218537
1,0.8,0,0.000002,0,0,0.000002,0,0,0,0.00005,0,0,0,0,0,0,0,0.896722416,0.103277584,5757,4.35717E-09,278.8587718,0.069714693,0.069714693,0.069714693,0.103277584,500,20.64,308.31,29.5438674,66.61404168,500,20.64,288.96,31.20905701,66.61404168,500,20.64,317.34,32.38826675,66.61404168,1.23706E-06,1.23675E-06,1.25312E-06,1.33163E-06,1.32352E-06,1.32914E-06,1.32403E-06,1.33253E-06,1.3178E-06,1.40051E-06,1.39734E-06,1.39717E-06,1.40414E-06,3.86471E-06,3.85608E-06,3.95223E-06,3.9476E-06,3.91003E-06,3.93994E-06,3.92025E-06,3.95691E-06,3.86996E-06,3.89703E-06,3.89602E-06,3.89101E-06,3.94461E-06,1,1,120,0,1.61E-12,1.61E-12,1.61E-12,1,1,1,9294936,2.32373E-06,148718.976,1.54903E-06,99138.23182,9864,9801,9719,0.014692,2.61E-14,0.001672024,7.83904E-08,5016.985158,0.088518194,5.67E+09,118635.4398,7.59E+15,9441,2500,1.59E-12,0.10160556,1.62357E-06,103908.3865,-0.119900016,-7.67E+09,-140286.2491,-8.98E+15,-11164,7347,2.23607E-06,2.23607E-06,2.23607E-06,0.000301048,0.000301708,0.000302977,2.23607,4.47214,301.048,602.095,2.23607,4.47214,301.708,603.417,2.23607,4.47214,302.977,605.954,1.044271708,1.17492187,1.113204002,0.000261068,0.00029373,0.000278301,1.909576365,1.910731506,1.932487414
1,0.8,0,0.000002,0,0,0.000002,0,0,0,0.00004,0,0,0,0,0,0,0,0.871711248,0.128288752,11140,5.41236E-09,346.3911764,0.086597794,0.086597794,0.086597794,0.128288752,500,25.8,303.15,31.56941376,82.74624504,500,30.96,307.02,31.84447469,82.74624504,500,30.96,356.04,31.60479454,82.74624504,1.23792E-06,1.23923E-06,1.2391E-06,1.31985E-06,1.32258E-06,1.32952E-06,1.3172E-06,1.32018E-06,1.3251E-06,1.40074E-06,1.40388E-06,1.39814E-06,1.39581E-06,3.86657E-06,3.87909E-06,3.88823E-06,3.87921E-06,3.88042E-06,3.91977E-06,3.85801E-06,3.86641E-06,3.90868E-06,3.89237E-06,3.92277E-06,3.88792E-06,3.91037E-06,1,1,235,0,2.00E-12,2.00E-12,2.00E-12,1,1,1,11393714,2.84843E-06,182299.424,1.90564E-06,121961.1999,13916,13829,13886,0.0208155,3.99E-14,0.002554088,1.19987E-07,7679.138561,0.136104408,8.71E+09,182764.247,1.17E+16,14544,3812,1.96E-12,0.125734664,2.02009E-06,129285.687,-0.186977186,-1.20E+10,-220036.6259,-1.41E+16,-17510,11705,2.23607E-06,2.23607E-06,2.23607E-06,0.000283011,0.000292386,0.000296168,2.23607,4.47214,283.011,566.022,2.23607,4.47214,292.386,584.772,2.23607,4.47214,296.168,592.336,1.047778249,1.172746539,1.111606359,0.000261945,0.000293187,0.000277902,2.394633185,2.395940309,2.399019706
1,0.8,0,0.000002,0,0,0.000002,0,0,0,0.00003,0,0,0,0,0,0,0,0.831826496,0.168173504,25850,7.09506E-09,454.0835964,0.113520899,0.113520899,0.113520899,0.168173504,500,36.12,316.05,34.57262425,108.4719101,500,41.28,319.92,33.59749093,108.4719101,500,38.7,339.27,34.08774916,108.4719101,1.23385E-06,1.23472E-06,1.2341E-06,1.31719E-06,1.315E-06,1.31442E-06,1.31659E-06,1.31809E-06,1.31759E-06,1.39323E-06,1.39232E-06,1.39585E-06,1.39384E-06,3.84854E-06,3.8472E-06,3.84693E-06,3.86027E-06,3.84545E-06,3.8432E-06,3.84499E-06,3.85449E-06,3.86484E-06,3.871E-06,3.86302E-06,3.88022E-06,3.87516E-06,1,1,555,0,2.63E-12,2.63E-12,2.63E-12,1,1,1,14652782,3.6632E-06,234444.512,2.45631E-06,157203.7213,21153,21027,21002,0.031591,6.81E-14,0.004360888,2.0573E-07,13166.72275,0.23383034,1.50E+10,308009.0741,1.97E+16,24511,5849,2.56E-12,0.163812616,2.65356E-06,169828.119,-0.327825971,-2.10E+10,-374460.0419,-2.40E+16,-29799,20501,2.23607E-06,2.23607E-06,2.23607E-06,0.000287209,0.000288459,0.000293782,2.23607,4.47214,287.209,574.418,2.23607,4.47214,288.459,576.918,2.23607,4.47214,293.782,587.563,1.055484176,1.153917313,1.101182103,0.000263871,0.000288479,0.000275296,3.179636039,3.176301536,3.177997368
1,0.8,0,0.00001,0,0,0.00001,0,0,0,0.00006,0,0,0,0,0,0,0,0.614825976,0.385174024,3384,1.62501E-08,1040.00453,0.260001133,0.260001133,0.260001133,0.385174024,500,104.49,612.75,85.38604493,248.4372455,500,109.65,580.5,72.68568505,248.4372455,500,104.49,645,86.23212991,248.4372455,5.79424E-06,5.8605E-06,5.87749E-06,5.88532E-06,5.86202E-06,5.83475E-06,5.81554E-06,5.8743E-06,5.86807E-06,5.86083E-06,5.86416E-06,5.89155E-06,5.85905E-06,1.743E-05,1.75495E-05,1.77466E-05,1.79185E-05,1.77065E-05,1.74589E-05,1.74567E-05,1.76401E-05,1.75967E-05,1.74347E-05,1.75974E-05,1.76575E-05,1.73824E-05,1,1,70,0,6.02E-12,6.02E-12,6.02E-12,1,1,1,6085928,1.52148E-06,97374.848,1.01469E-06,64939.89381,0,0,0,0,3.90E-13,0.024943336,2.66108E-07,17030.93964,0.054665178,3.50E+09,-5177.868292,-3.31E+14,-412,-426,5.63E-12,0.360230688,1.28079E-06,81970.81077,-0.08644911,-5.53E+09,-4543.266576,-2.91E+14,-362,-341,1.13578E-05,1.13578E-05,1.1225E-05,0.00040308,0.000452997,0.000330767,11.3578,22.7156,403.08,806.16,11.3578,22.7156,452.997,905.994,11.225,22.4499,330.767,661.533,1,1.128544688,1.063678622,0.00025,0.000282136,0.00026592,8.526091146,8.514724403,8.523246298
1,0.8,0,0.00001,0,0,0.00001,0,0,0,0.00005,0,0,0,0,0,0,0,0.553477368,0.446522632,5757,1.88383E-08,1205.651293,0.301412823,0.301412823,0.301412823,0.446522632,500,132.87,602.43,75.69878709,288.0070976,500,103.2,637.26,89.69372666,288.0070976,500,103.2,612.75,81.82609401,288.0070976,5.88135E-06,5.90766E-06,5.96401E-06,5.93271E-06,5.90808E-06,5.9603E-06,5.91468E-06,5.96807E-06,5.91995E-06,5.97689E-06,5.93918E-06,5.94747E-06,5.93E-06,1.69406E-05,1.69606E-05,1.73493E-05,1.72264E-05,1.70825E-05,1.72332E-05,1.71255E-05,1.73075E-05,1.69614E-05,1.70444E-05,1.70103E-05,1.69969E-05,1.71616E-05,1,1,120,0,6.98E-12,6.98E-12,6.98E-12,1,1,1,6780854,1.69521E-06,108493.664,1.12925E-06,72271.73497,1,0,0,0.0000005,5.53E-13,0.035416664,3.72921E-07,23866.93083,0.074808284,4.79E+09,-8671.319323,-5.55E+14,-690,-689,6.42E-12,0.411105968,1.50217E-06,96138.60729,-0.118623188,-7.59E+09,-7315.198494,-4.68E+14,-582,-569,1.13578E-05,1.13578E-05,1.13578E-05,0.000373601,0.000408493,0.000537814,11.3578,22.7156,373.601,747.203,11.3578,22.7156,408.493,816.987,11.3578,22.7156,537.814,1075.63,1.004142046,1.128857374,1.056757808,0.000251036,0.000282214,0.000264189,10.0715942,10.10344808,10.14424797
1,0.8,0,0.00001,0,0,0.00001,0,0,0,0.00004,0,0,0,0,0,0,0,0.46619288,0.53380712,11140,2.25207E-08,1441.327267,0.360331817,0.360331817,0.360331817,0.53380712,500,147.06,645,71.72646436,344.3055924,500,162.54,626.94,72.02501742,344.3055924,500,161.25,639.84,70.79141588,344.3055924,6.12129E-06,6.11229E-06,6.13849E-06,6.13657E-06,6.14336E-06,6.16668E-06,6.14118E-06,6.17099E-06,6.1258E-06,6.18588E-06,6.17983E-06,6.15525E-06,6.13546E-06,1.62003E-05,1.62184E-05,1.62752E-05,1.61855E-05,1.61915E-05,1.63402E-05,1.61188E-05,1.61645E-05,1.62643E-05,1.62018E-05,1.62851E-05,1.61664E-05,1.62188E-05,1,1,235,0,8.34E-12,8.34E-12,8.34E-12,1,1,1,7566174,1.89154E-06,121058.784,1.26493E-06,80955.34293,1,1,3,0.0000025,8.83E-13,0.05651892,5.74512E-07,36768.78881,0.109404003,7.00E+09,-16527.91895,-1.06E+15,-1315,-1319,7.46E-12,0.4772882,1.83944E-06,117724.0304,-0.174544043,-1.12E+10,-13835.57405,-8.85E+14,-1101,-1079,1.13578E-05,1.13578E-05,1.13578E-05,0.000376096,0.000377579,0.000394556,11.3578,22.7156,376.096,752.192,11.3578,22.7156,377.579,755.159,11.3578,22.7156,394.556,789.113,1.000828505,1.097715855,1.048790336,0.000250207,0.000274429,0.000262198,12.50895153,12.49308344,12.50099343
1,0.8,0,0.00001,0,0,0.00001,0,0,0,0.00003,0,0,0,0,0,0,0,0.343959576,0.656040424,25850,2.76776E-08,1771.368188,0.442842047,0.442842047,0.442842047,0.656040424,500,227.04,638.55,64.26402367,423.1460735,500,223.17,628.23,60.83526409,423.1460735,500,221.88,645,63.71190552,423.1460735,6.5865E-06,6.5785E-06,6.58598E-06,6.61519E-06,6.6135E-06,6.62016E-06,6.62012E-06,6.61137E-06,6.6179E-06,6.63615E-06,6.63756E-06,6.63783E-06,6.63759E-06,1.4416E-05,1.43894E-05,1.44042E-05,1.44074E-05,1.43644E-05,1.43606E-05,1.43818E-05,1.43887E-05,1.44182E-05,1.4393E-05,1.43779E-05,1.44091E-05,1.44117E-05,1,1,555,0,1.02506E-11,1.02506E-11,1.02506E-11,1.01,1.03,1.014,8221744,2.05543E-06,131547.904,1.37696E-06,88125.23608,1,0,2,0.0000015,1.67E-12,0.106739688,1.00817E-06,64522.68279,0.170237413,1.09E+10,-37888.6546,-2.42E+15,-3015,-3001,8.58E-12,0.549300736,2.38512E-06,152647.7952,-0.274736197,-1.76E+10,-30916.4133,-1.98E+15,-2460,-2460,1.13578E-05,1.13578E-05,1.13578E-05,0.000338892,0.000339871,0.000341456,11.3578,22.7156,338.892,677.784,11.3578,22.7156,339.871,679.742,11.3578,22.7156,341.456,682.912,1,1.064751148,1.032025099,0.00025,0.000266188,0.000258006,16.21177213,16.18917171,16.20173193
1,1,0,0.000006,0,0,0.000006,0,0,0,0.00006,0,0,0,0,0,0,0,0.75435824,0.24564176,3384,1.03634E-08,663.2548598,0.165813715,0.165813715,0.165813715,0.24564176,500,61.92,482.46,64.74179532,158.4389352,500,64.5,492.78,57.59284718,158.4389352,500,61.92,645,66.3920678,158.4389352,3.54138E-06,3.58166E-06,3.59634E-06,3.63831E-06,3.6287E-06,3.59556E-06,3.59705E-06,3.62718E-06,3.62172E-06,3.6467E-06,3.66544E-06,3.6782E-06,3.65705E-06,1.16145E-05,1.16895E-05,1.18342E-05,1.19694E-05,1.18169E-05,1.16344E-05,1.16432E-05,1.1768E-05,1.17298E-05,1.16219E-05,1.1745E-05,1.17759E-05,1.15812E-05,1,1,70,0,3.84E-12,3.84E-12,3.84E-12,1,1,1,6955534,1.73888E-06,111288.544,1.15982E-06,74228.40192,48,28,41,0.0000585,1.04E-13,0.006640168,1.14511E-07,7328.708691,0.047270305,3.03E+09,26257.955,1.68E+15,2090,997,3.73E-12,0.239001592,1.27431E-06,81555.62879,-0.081066622,-5.19E+09,10832.73507,6.93E+14,862,2159,6.7082E-06,6.7082E-06,6.7082E-06,0.000340066,0.000373261,0.00038177,6.7082,13.4164,340.066,680.133,6.7082,13.4164,373.261,746.522,6.7082,13.4164,381.77,763.541,1,1.157382607,1.083734274,0.00025,0.000289346,0.000270934,5.113754818,5.110021006,5.118665056
1,1,0,0.000006,0,0,0.000006,0,0,0,0.00005,0,0,0,0,0,0,0,0.711628432,0.288371568,5757,1.21661E-08,778.629187,0.194657297,0.194657297,0.194657297,0.288371568,500,76.11,521.16,61.07584532,185.9996614,500,61.92,501.81,69.47000057,185.9996614,500,61.92,516,65.67999868,185.9996614,3.54043E-06,3.55852E-06,3.59992E-06,3.61294E-06,3.59093E-06,3.62836E-06,3.60137E-06,3.62961E-06,3.6046E-06,3.6722E-06,3.6474E-06,3.65663E-06,3.64862E-06,1.1582E-05,1.15765E-05,1.18626E-05,1.17966E-05,1.16869E-05,1.1785E-05,1.17188E-05,1.18363E-05,1.15839E-05,1.16365E-05,1.16246E-05,1.16137E-05,1.17565E-05,1,1,120,0,4.51E-12,4.51E-12,4.51E-12,1,1,1,7990852,1.99771E-06,127853.632,1.33127E-06,85201.32036,77,67,45,0.0000945,1.45E-13,0.009279152,1.60304E-07,10259.43703,0.06606436,4.23E+09,35215.15925,2.25E+15,2802,1350,4.36E-12,0.279092416,1.49154E-06,95458.35198,-0.113326243,-7.25E+09,14326.1861,9.17E+14,1140,2918,6.7082E-06,6.7082E-06,6.7082E-06,0.000332362,0.000336384,0.000342748,6.7082,13.4164,332.362,664.723,6.7082,13.4164,336.384,672.769,6.7082,13.4164,342.748,685.497,1.016568661,1.149904728,1.079055309,0.000254142,0.000287476,0.000269764,6.066031906,6.083060767,6.114896284
1,1,0,0.000006,0,0,0.000006,0,0,0,0.00004,0,0,0,0,0,0,0,0.648394768,0.351605232,11140,1.48338E-08,949.3657709,0.237341443,0.237341443,0.237341443,0.351605232,500,83.85,554.7,62.2814581,226.7853746,500,95.46,483.75,62.07350934,226.7853746,500,95.46,503.1,60.98969421,226.7853746,3.61243E-06,3.59743E-06,3.61367E-06,3.64647E-06,3.65575E-06,3.66884E-06,3.65041E-06,3.66576E-06,3.64133E-06,3.71163E-06,3.71003E-06,3.69929E-06,3.68032E-06,1.15719E-05,1.15941E-05,1.1628E-05,1.15624E-05,1.15686E-05,1.16823E-05,1.15041E-05,1.15308E-05,1.16376E-05,1.15684E-05,1.16483E-05,1.15537E-05,1.16073E-05,1,1,235,0,5.49E-12,5.49E-12,5.49E-12,1,1,1,9388138,2.34703E-06,150210.208,1.56985E-06,100470.095,90,111,128,0.0001645,2.27E-13,0.014532792,2.48092E-07,15877.89318,0.100625816,6.44E+09,52693.93358,3.37E+15,4193,2106,5.27E-12,0.33707244,1.81787E-06,116343.6755,-0.17264164,-1.10E+10,21857.10729,1.40E+15,1739,4423,6.7082E-06,6.7082E-06,6.7082E-06,0.000312618,0.000332936,0.000344891,6.7082,13.4164,312.618,625.236,6.7082,13.4164,332.936,665.871,6.7082,13.4164,344.891,689.783,1.022810578,1.122176886,1.073483825,0.000255703,0.000280544,0.000268371,7.587663437,7.579734314,7.584863664
1,1,0,0.000006,0,0,0.000006,0,0,0,0.00003,0,0,0,0,0,0,0,0.553259856,0.446740144,25850,1.88475E-08,1206.238595,0.301559649,0.301559649,0.301559649,0.446740144,500,121.26,535.35,62.0190931,288.1473929,500,129,571.47,58.89907714,288.1473929,500,130.29,558.57,61.19552561,288.1473929,3.73641E-06,3.7265E-06,3.73267E-06,3.77539E-06,3.78332E-06,3.78211E-06,3.78388E-06,3.77882E-06,3.77615E-06,3.82569E-06,3.83073E-06,3.82744E-06,3.82397E-06,1.13186E-05,1.13007E-05,1.13081E-05,1.13008E-05,1.1264E-05,1.12565E-05,1.12687E-05,1.12863E-05,1.13122E-05,1.12921E-05,1.12741E-05,1.1312E-05,1.13052E-05,1,1,555,0,6.98E-12,6.98E-12,6.98E-12,1.008,1.016,1.002,11219252,2.80481E-06,179508.032,1.88006E-06,120323.5588,219,236,222,0.0003385,4.20E-13,0.026894192,4.43901E-07,28409.68937,0.172448976,1.10E+10,87010.59733,5.57E+15,6924,3582,6.56E-12,0.419845952,2.32382E-06,148724.3589,-0.293386038,-1.88E+10,36367.60016,2.33E+15,2894,7460,6.7082E-06,6.7082E-06,6.7082E-06,0.000318382,0.000320879,0.000321617,6.7082,13.4164,318.382,636.764,6.7082,13.4164,320.879,641.757,6.7082,13.4164,321.617,643.234,1.015354633,1.1028651,1.055416942,0.000253839,0.000275716,0.000263854,9.988824985,9.97332695,9.982082921
1,1,0,0.000002,0,0,0.000002,0,0,0,0.00006,0,0,0,0,0,0,0,0.913082664,0.086917336,3384,3.66695E-09,234.6846298,0.058671157,0.058671157,0.058671157,0.086917336,500,20.64,273.48,28.73257874,56.06168172,500,20.64,288.96,27.08219707,56.06168172,500,20.64,375.39,30.00592763,56.06168172,1.29358E-06,1.30426E-06,1.31224E-06,1.39798E-06,1.3861E-06,1.37377E-06,1.37132E-06,1.38225E-06,1.37722E-06,1.44301E-06,1.44694E-06,1.45211E-06,1.44472E-06,3.94185E-06,3.96737E-06,4.01741E-06,4.0718E-06,4.01685E-06,3.95465E-06,3.95745E-06,4.00203E-06,3.98603E-06,3.95535E-06,3.99639E-06,4.00534E-06,3.93822E-06,1,1,70,0,1.36E-12,1.36E-12,1.36E-12,1,1,1,7880110,1.97003E-06,126081.76,1.3141E-06,84102.67923,5168,5336,5560,0.008032,1.32E-14,0.000843784,3.80238E-08,2433.524802,0.0398648,2.55E+09,47703.51365,3.05E+15,3796,1750,1.34E-12,0.086073552,1.35003E-06,86401.64948,-0.065106988,-4.17E+09,-70987.9512,-4.54E+15,-5649,2647,2.23607E-06,2.23607E-06,2.23607E-06,0.000290712,0.000296774,0.000300003,2.23607,4.47214,290.712,581.424,2.23607,4.47214,296.774,593.548,2.23607,4.47214,300.003,600.006,1.035294414,1.197420597,1.116341352,0.000258824,0.000299355,0.000279085,1.60342793,1.607784614,1.615218537
1,1,0,0.000002,0,0,0.000002,0,0,0,0.00005,0,0,0,0,0,0,0,0.896722416,0.103277584,5757,4.35717E-09,278.8587718,0.069714693,0.069714693,0.069714693,0.103277584,500,20.64,308.31,29.5438674,66.61404168,500,20.64,288.96,31.20905701,66.61404168,500,20.64,317.34,32.38826675,66.61404168,1.29709E-06,1.29791E-06,1.31597E-06,1.38409E-06,1.37693E-06,1.38279E-06,1.37622E-06,1.38444E-06,1.37428E-06,1.4474E-06,1.44363E-06,1.4455E-06,1.451E-06,3.9495E-06,3.94055E-06,4.0397E-06,4.02781E-06,3.98934E-06,4.02009E-06,3.99981E-06,4.03715E-06,3.94847E-06,3.96976E-06,3.96867E-06,3.96401E-06,4.01867E-06,1,1,120,0,1.61E-12,1.61E-12,1.61E-12,1,1,1,9294936,2.32373E-06,148718.976,1.54903E-06,99138.23182,7082,7095,6923,0.01055,1.84E-14,0.001177464,5.30838E-08,3397.360895,0.055742198,3.57E+09,66370.8572,4.25E+15,5282,2387,1.60E-12,0.10210012,1.59936E-06,102359.1407,-0.092615571,-5.93E+09,-95908.11133,-6.14E+15,-7632,3817,2.23607E-06,2.23607E-06,2.23607E-06,0.000301048,0.000301708,0.000302977,2.23607,4.47214,301.048,602.095,2.23607,4.47214,301.708,603.417,2.23607,4.47214,302.977,605.954,1.044271708,1.17492187,1.113204002,0.000261068,0.00029373,0.000278301,1.909576365,1.910731506,1.932487414
1,1,0,0.000002,0,0,0.000002,0,0,0,0.00004,0,0,0,0,0,0,0,0.871711248,0.128288752,11140,5.41236E-09,346.3911764,0.086597794,0.086597794,0.086597794,0.128288752,500,25.8,303.15,31.56941376,82.74624504,500,30.96,307.02,31.84447469,82.74624504,500,30.96,356.04,31.60479454,82.74624504,1.29722E-06,1.29765E-06,1.29753E-06,1.37184E-06,1.37521E-06,1.3809E-06,1.36927E-06,1.37459E-06,1.3738E-06,1.44555E-06,1.44897E-06,1.44248E-06,1.43925E-06,3.97273E-06,3.98566E-06,3.99525E-06,3.97748E-06,3.97848E-06,4.01908E-06,3.95542E-06,3.96439E-06,4.0074E-06,3.98313E-06,4.01457E-06,3.97858E-06,4.00193E-06,1,1,235,0,2.00E-12,2.00E-12,2.00E-12,1,1,1,11393714,2.84843E-06,182299.424,1.90564E-06,121961.1999,9839,9709,9820,0.014684,2.80E-14,0.00178936,8.09502E-08,5180.811895,0.085588283,5.48E+09,103267.8157,6.61E+15,8218,3903,1.98E-12,0.126499392,1.9827E-06,126893.0281,-0.144743748,-9.26E+09,-146004.4714,-9.34E+15,-11619,6320,2.23607E-06,2.23607E-06,2.23607E-06,0.000283011,0.000292386,0.000296168,2.23607,4.47214,283.011,566.022,2.23607,4.47214,292.386,584.772,2.23607,4.47214,296.168,592.336,1.047778249,1.172746539,1.111606359,0.000261945,0.000293187,0.000277902,2.394633185,2.395940309,2.399019706
